# ANNOTATION label vol Imax Iavg Istd lx2 ly2 lz2 Rg asph acyl kappa Lmax Lmin Vrs Vre
0 1.4181600000000000e+05 3.0700000000000000e+02 1.3098342418670654e+00 1.1322536468505859e+00 4.3076194822788239e-02 6.4327579736709595e-01 2.0580270767211914e+01 7.2019119262695312e+01 9.6562242507934570e+00 6.1407344818115234e+01 1.9936994552612305e+01 4.6801057457923889e-01 3.0113403320312500e+01 1.9967807769775391e+01 3.7831593304872513e-02 2.1229839324951172e-01
1 1.4181700000000000e+05 3.0700000000000000e+02 3.4646630287170410e+00 1.9234448671340942e+00 2.9371407628059387e-01 2.2338759899139404e+00 3.8039095401763916e+00 1.0965429306030273e+01 4.1234955787658691e+00 7.9465365409851074e+00 1.5700335502624512e+00 2.2481530904769897e-01 1.8327747344970703e+01 9.2590303421020508e+00 4.8582524061203003e-01 6.7910563945770264e-01
1 1.4181800000000000e+05 3.0700000000000000e+02 1.7260710000991821e+00 1.3316333293914795e+00 1.1357890069484711e-01 1.2513656616210938e+00 3.5407388210296631e+00 2.2293933868408203e+01 5.2044248580932617e+00 1.9897880554199219e+01 2.2893731594085693e+00 5.4502105712890625e-01 1.9600118637084961e+01 8.9010848999023438e+00 2.4163420498371124e-01 6.5957218408584595e-01
1 1.4181900000000000e+05 3.0800000000000000e+02 1.4820690155029297e+00 1.1821796894073486e+00 7.2231136262416840e-02 1.3665730953216553e+00 6.6609258651733398e+00 5.1140834808349609e+01 7.6920957565307617e+00 4.7127086639404297e+01 5.2943530082702637e+00 6.4040392637252808e-01 2.5828737258911133e+01 1.2414365768432617e+01 7.5085304677486420e-02 3.0481719970703125e-01
0 1.4182000000000000e+05 3.0800000000000000e+02 1.4796016216278076e+00 1.1565078496932983e+00 8.2922957837581635e-02 1.5402034521102905e+00 3.5169622898101807e+00 1.6798167419433594e+02 1.3154422760009766e+01 1.6545307922363281e+02 1.9767588376998901e+00 9.1434282064437866e-01 4.3986911773681641e+01 8.4442157745361328e+00 1.5013211406767368e-02 2.1802346408367157e-01
2 1.4182100000000000e+05 3.0800000000000000e+02 1.2643233537673950e+00 1.1487940549850464e+00 3.9998758584260941e-02 7.4126434326171875e-01 1.5887307167053223e+01 2.3479635238647461e+01 6.3331041336059570e+00 1.5165349960327148e+01 1.5146042823791504e+01 2.4992087483406067e-01 1.8806341171264648e+01 1.6806041717529297e+01 1.3453617691993713e-01 3.9550295472145081e-01
1 1.4182200000000000e+05 3.0800000000000000e+02 5.7149009704589844e+00 1.9201411008834839e+00 5.1585805416107178e-01 7.4480134248733521e-01 2.2702903747558594e+00 6.5443962097167969e+01 8.2739992141723633e+00 6.3936420440673828e+01 1.5254889726638794e+00 8.7260997295379639e-01 3.8052593231201172e+01 8.8181247711181641e+00 6.0331288725137711e-02 6.2518906593322754e-01
1 1.4182300000000000e+05 3.0800000000000000e+02 1.2438377141952515e+00 1.1157802343368530e+00 4.2255029082298279e-02 2.3176870346069336e+00 1.4360453605651855e+01 3.5289318084716797e+01 7.2088460922241211e+00 2.6950246810913086e+01 1.2042766571044922e+01 3.0922085046768188e-01 2.4113212585449219e+01 1.5586236953735352e+01 9.1220356523990631e-02 1.9189956784248352e-01
1 1.4182400000000000e+05 3.0800000000000000e+02 2.1456758975982666e+00 1.3673949241638184e+00 1.8657672405242920e-01 2.6714448928833008e+00 8.8381490707397461e+00 1.1456610679626465e+01 4.7923069000244141e+00 5.7018136978149414e+00 6.1667037010192871e+00 1.1571192741394043e-01 1.7053358078002930e+01 1.5413865089416504e+01 3.1049537658691406e-01 3.9987593889236450e-01
1 1.4182500000000000e+05 3.0800000000000000e+02 1.4070407152175903e+00 1.1530025005340576e+00 6.2837682664394379e-02 4.6093044281005859e+00 1.4091179847717285e+01 2.1076744079589844e+01 6.3069190979003906e+00 1.1726502418518066e+01 9.4818754196166992e+00 1.2952642142772675e-01 1.7519395828247070e+01 1.6682950973510742e+01 1.3621884584426880e-01 1.7775177955627441e-01
1 1.4182600000000000e+05 3.0800000000000000e+02 2.6315195560455322e+00 1.3753694295883179e+00 2.5723612308502197e-01 1.6562757492065430e+00 8.2911415100097656e+00 3.7309803009033203e+01 6.8743886947631836e+00 3.2336093902587891e+01 6.6348657608032227e+00 4.8299187421798706e-01 2.7266363143920898e+01 1.2811457633972168e+01 1.0519296675920486e-01 2.9055082798004150e-01
0 1.4182700000000000e+05 3.0800000000000000e+02 1.3636056184768677e+00 1.1122275590896606e+00 6.4682081341743469e-02 1.6504524946212769e+00 1.1263379096984863e+01 7.5756225585937500e+01 9.4164781570434570e+00 6.9299308776855469e+01 9.6129264831542969e+00 6.1962169408798218e-01 3.3767055511474609e+01 1.3156446456909180e+01 4.0928281843662262e-02 1.7525163292884827e-01
0 1.4182800000000000e+05 3.0800000000000000e+02 1.1460078954696655e+00 1.0782359838485718e+00 1.7846254631876945e-02 4.7803089022636414e-01 1.0560601949691772e+00 4.5366726684570312e+02 2.1335449218750000e+01 4.5290023803710938e+02 5.7802933454513550e-01 9.8991632461547852e-01 7.6706459045410156e+01 4.5536780357360840e+00 3.5187115427106619e-03 4.3457630276679993e-01
1 1.4182900000000000e+05 3.0800000000000000e+02 1.6435240507125854e+00 1.2804825305938721e+00 9.2700928449630737e-02 1.9265729188919067e+00 5.7078585624694824e+00 1.8813726425170898e+01 5.1427769660949707e+00 1.4996510505676270e+01 3.7812855243682861e+00 3.3683660626411438e-01 1.5128730773925781e+01 1.3110185623168945e+01 2.5124409794807434e-01 4.5723593235015869e-01
1 1.4183000000000000e+05 3.0900000000000000e+02 1.5655099153518677e+00 1.1626993417739868e+00 7.5633861124515533e-02 3.7208847999572754e+00 4.4350156784057617e+00 3.1562200546264648e+01 6.3022298812866211e+00 2.7484251022338867e+01 7.1413105726242065e-01 4.7908291220664978e-01 2.4175996780395508e+01 9.9169616699218750e+00 1.3696639239788055e-01 2.8910827636718750e-01
1 1.4183100000000000e+05 3.0900000000000000e+02 1.3632763624191284e+00 1.2002232074737549e+00 5.0647579133510590e-02 8.6961317062377930e-01 2.5807619094848633e+00 8.1199554443359375e+01 9.2005395889282227e+00 7.9474365234375000e+01 1.7111486196517944e+00 8.8176310062408447e-01 2.9447328567504883e+01 7.9720845222473145e+00 4.4020690023899078e-02 4.8876604437828064e-01
1 1.4183200000000000e+05 3.0900000000000000e+02 1.2253628969192505e+00 1.1178543567657471e+00 3.6029126495122910e-02 3.3314597606658936e+00 1.3894559860229492e+01 4.5415344238281250e+01 7.9146294593811035e+00 3.6802333831787109e+01 1.0563099861145020e+01 3.6649283766746521e-01 2.2214651107788086e+01 1.7215175628662109e+01 6.9152034819126129e-02 1.4390432834625244e-01
0 1.4183300000000000e+05 3.0900000000000000e+02 1.3064017295837402e+00 1.1604130268096924e+00 4.5283112674951553e-02 3.4775340557098389e-01 2.1351051330566406e+00 8.9159141540527344e+01 9.5729827880859375e+00 8.7917716979980469e+01 1.7873518466949463e+00 9.2065781354904175e-01 3.4041942596435547e+01 5.8111000061035156e+00 3.9080031216144562e-02 8.1093597412109375e-01
1 1.4183400000000000e+05 3.0900000000000000e+02 1.4776641130447388e+00 1.1065721511840820e+00 8.5875898599624634e-02 5.2581220865249634e-01 1.9858825683593750e+01 4.8095748901367188e+01 8.2752876281738281e+00 3.7903430938720703e+01 1.9333013534545898e+01 3.6613091826438904e-01 2.4425615310668945e+01 2.2024421691894531e+01 6.0498893260955811e-02 2.9442140460014343e-01
0 1.4183500000000000e+05 3.0900000000000000e+02 1.3753740787506104e+00 1.1123310327529907e+00 5.7748761028051376e-02 2.1260313987731934e+00 1.1492874145507812e+01 7.1020759582519531e+01 9.1999816894531250e+00 6.4211311340332031e+01 9.3668422698974609e+00 5.8472496271133423e-01 2.9969341278076172e+01 1.6527170181274414e+01 4.4028695672750473e-02 1.5838828682899475e-01
0 1.4183600000000000e+05 3.0900000000000000e+02 1.3312270641326904e+00 1.1349902153015137e+00 5.0714310258626938e-02 2.3707737922668457e+00 9.7163057327270508e+00 2.9098665237426758e+01 6.4176120758056641e+00 2.3055124282836914e+01 7.3455319404602051e+00 3.3721515536308289e-01 2.2424757003784180e+01 1.2579293251037598e+01 1.2971086800098419e-01 2.5484886765480042e-01
0 1.4183700000000000e+05 3.0900000000000000e+02 1.2155033349990845e+00 1.0986964702606201e+00 2.5001639500260353e-02 6.4808499813079834e-01 2.8726429939270020e+00 1.5990843200683594e+02 1.2783941268920898e+01 1.5814807128906250e+02 2.2245581150054932e+00 9.3655467033386230e-01 4.7919475555419922e+01 7.9495038986206055e+00 1.6409765928983688e-02 3.8240393996238708e-01
1 1.4183800000000000e+05 3.0900000000000000e+02 1.5085613727569580e+00 1.3781819343566895e+00 6.1605893075466156e-02 4.3123415112495422e-01 1.5354053497314453e+01 1.9795549392700195e+01 5.9649677276611328e+00 1.1902906417846680e+01 1.4922819137573242e+01 2.4383732676506042e-01 1.8169614791870117e+01 1.6059503555297852e+01 1.6153717041015625e-01 5.7631903886795044e-01
1 1.4183900000000000e+05 3.1000000000000000e+02 1.1737970113754272e+00 1.1110531091690063e+00 2.6832850649952888e-02 2.6050155162811279e+00 3.5450170040130615e+00 3.2989021301269531e+01 6.2561211585998535e+00 2.9914003372192383e+01 9.4000142812728882e-01 5.8458811044692993e-01 2.5020999908447266e+01 8.5351219177246094e+00 1.4047029614448547e-01 3.7924426794052124e-01
0 1.4184000000000000e+05 3.1000000000000000e+02 1.2578465938568115e+00 1.0996990203857422e+00 3.7555057555437088e-02 2.1315140724182129e+00 7.9912948608398438e+00 1.4681015014648438e+02 1.2527288436889648e+01 1.4174874877929688e+02 5.8597807884216309e+00 8.1689530611038208e-01 4.5633415222167969e+01 1.0599164009094238e+01 1.7495594918727875e-02 1.3236932456493378e-01
0 1.4184100000000000e+05 3.1000000000000000e+02 1.5916409492492676e+00 1.1767824888229370e+00 9.1552957892417908e-02 2.1581287384033203e+00 1.1959110260009766e+01 4.2009555816650391e+01 7.4917817115783691e+00 3.4950935363769531e+01 9.8009815216064453e+00 4.1064229607582092e-01 2.4646949768066406e+01 1.5622740745544434e+01 8.1798359751701355e-02 2.0102770626544952e-01
0 1.4184200000000000e+05 3.1000000000000000e+02 1.4938465356826782e+00 1.2498056888580322e+00 7.7405221760272980e-02 7.7738517522811890e-01 2.8495471477508545e+00 5.9323631286621094e+01 7.9341392517089844e+00 5.7510162353515625e+01 2.0721619129180908e+00 8.3543497323989868e-01 3.2508239746093750e+01 8.1455612182617188e+00 6.8865314126014709e-02 5.7742840051651001e-01
1 1.4184300000000000e+05 3.1000000000000000e+02 2.0592706203460693e+00 1.3669478893280029e+00 1.5560247004032135e-01 1.1440848112106323e+00 7.4201588630676270e+00 2.0909116744995117e+01 5.4289374351501465e+00 1.6626995086669922e+01 6.2760739326477051e+00 3.5225763916969299e-01 2.2002330780029297e+01 1.1365354537963867e+01 2.1495892107486725e-01 4.9683767557144165e-01
1 1.4184400000000000e+05 3.1000000000000000e+02 1.2995586395263672e+00 1.1210243701934814e+00 5.4555661976337433e-02 1.2885097265243530e+00 1.3146031379699707e+01 3.5929100036621094e+01 7.0967345237731934e+00 2.8711830139160156e+01 1.1857521057128906e+01 3.6657643318176270e-01 2.0907449722290039e+01 1.5073375701904297e+01 9.6233054995536804e-02 2.6832041144371033e-01
0 1.4184500000000000e+05 3.1000000000000000e+02 1.1629447937011719e+00 1.0866305828094482e+00 1.9476896151900291e-02 4.2473140358924866e-01 9.7629326581954956e-01 3.6294436645507812e+02 1.9087833404541016e+01 3.6224386596679688e+02 5.5156189203262329e-01 9.8849904537200928e-01 6.5428039550781250e+01 4.9919390678405762e+00 4.9457256682217121e-03 5.3957360982894897e-01
0 1.4184600000000000e+05 3.1000000000000000e+02 5.2415933609008789e+00 1.6731433868408203e+00 5.6527507305145264e-01 5.9950280189514160e-01 3.2771270275115967e+00 8.1784111022949219e+01 9.2553091049194336e+00 7.9845794677734375e+01 2.6776242256164551e+00 8.6957412958145142e-01 3.6244716644287109e+01 9.5955066680908203e+00 4.3383765965700150e-02 5.2220541238784790e-01
0 1.4184700000000000e+05 3.1000000000000000e+02 1.2286856174468994e+00 1.1181727647781372e+00 3.1804304569959641e-02 6.0940599441528320e-01 8.7580287456512451e-01 1.2830444335937500e+02 1.1392526626586914e+01 1.2756184387207031e+02 2.6639682054519653e-01 9.6596819162368774e-01 4.7082172393798828e+01 3.8740918636322021e+00 2.3261614143848419e-02 7.9990917444229126e-01
1 1.4184800000000000e+05 3.1000000000000000e+02 2.3938944339752197e+00 1.3944966793060303e+00 2.3152118921279907e-01 8.2975906133651733e-01 8.3400659561157227e+00 1.9590238571166992e+01 5.3628411293029785e+00 1.5005325317382812e+01 7.5103063583374023e+00 3.2335871458053589e-01 1.8243261337280273e+01 1.4631793975830078e+01 2.2300532460212708e-01 5.6850922107696533e-01
0 1.4184900000000000e+05 3.1000000000000000e+02 1.1818249225616455e+00 1.1250792741775513e+00 2.2156881168484688e-02 2.1792254447937012e+00 5.1915087699890137e+00 1.3437896728515625e+02 1.1905868530273438e+01 1.3069360351562500e+02 3.0122833251953125e+00 8.5042756795883179e-01 4.1345294952392578e+01 8.8331966400146484e+00 2.0380590111017227e-02 1.6976751387119293e-01
0 1.4185000000000000e+05 3.1100000000000000e+02 1.4062814712524414e+00 1.1433879137039185e+00 6.5784931182861328e-02 1.8524821996688843e+00 1.1255705833435059e+01 5.9538764953613281e+01 8.5233182907104492e+00 5.2984672546386719e+01 9.4032239913940430e+00 5.4450923204421997e-01 2.6194852828979492e+01 1.5955742835998535e+01 5.5727884173393250e-02 1.8847487866878510e-01
1 1.4185100000000000e+05 3.1100000000000000e+02 1.3786768913269043e+00 1.1903984546661377e+00 7.8323528170585632e-02 4.8383936285972595e-01 8.1907548904418945e+00 2.1998579025268555e+01 5.5383367538452148e+00 1.7661283493041992e+01 7.7069153785705566e+00 3.7888160347938538e-01 2.0181848526000977e+01 1.1614746093750000e+01 2.0312370359897614e-01 7.1122485399246216e-01
0 1.4185200000000000e+05 3.1100000000000000e+02 1.4863916635513306e+00 1.1666603088378906e+00 6.0275077819824219e-02 2.6425216197967529e+00 8.5721893310546875e+00 4.8673152923583984e+01 7.7387247085571289e+00 4.3065795898437500e+01 5.9296674728393555e+00 5.2446788549423218e-01 2.4831502914428711e+01 1.2343314170837402e+01 7.4454411864280701e-02 1.9999396800994873e-01
0 1.4185300000000000e+05 3.1100000000000000e+02 1.2579851150512695e+00 1.1380819082260132e+00 3.2734468579292297e-02 1.0207145214080811e+00 8.9564208984375000e+00 1.2062599945068359e+02 1.1428173065185547e+01 1.1563743591308594e+02 7.9357061386108398e+00 7.8672140836715698e-01 3.7546894073486328e+01 1.2602364540100098e+01 2.3118957877159119e-02 1.9997556507587433e-01
0 1.4185400000000000e+05 3.1100000000000000e+02 1.2591246366500854e+00 1.1570028066635132e+00 3.0158290639519691e-02 6.4291083812713623e-01 2.0300965309143066e+00 7.4997383117675781e+01 8.8130807876586914e+00 7.3660881042480469e+01 1.3871855735778809e+00 8.9965981245040894e-01 3.2017349243164062e+01 8.7626466751098633e+00 5.0409849733114243e-02 6.7121243476867676e-01
0 1.4185500000000000e+05 3.1100000000000000e+02 4.0785851478576660e+00 1.7102042436599731e+00 3.7547910213470459e-01 7.2084873914718628e-01 1.6766761541366577e+00 7.9036727905273438e+01 9.0240926742553711e+00 7.7837959289550781e+01 9.5582735538482666e-01 9.1372990608215332e-01 3.9962146759033203e+01 6.2431735992431641e+00 4.6955667436122894e-02 6.7944711446762085e-01
0 1.4185600000000000e+05 3.1100000000000000e+02 1.3864918947219849e+00 1.1674944162368774e+00 5.9486944228410721e-02 2.0562443733215332e+00 7.3401117324829102e+00 6.8027244567871094e+01 8.7990684509277344e+00 6.3329067230224609e+01 5.2838673591613770e+00 6.7254447937011719e-01 3.0288509368896484e+01 9.5503921508789062e+00 5.0651069730520248e-02 2.0724624395370483e-01
1 1.4185700000000000e+05 3.1200000000000000e+02 2.6084060668945312e+00 1.5171456336975098e+00 2.4500393867492676e-01 9.8840445280075073e-01 3.0606832504272461e+00 3.2808059692382812e+01 6.0710086822509766e+00 3.0783514022827148e+01 2.0722787380218506e+00 6.9994926452636719e-01 2.9014814376831055e+01 8.9430942535400391e+00 1.5470711886882782e-01 6.6871976852416992e-01
1 1.4185800000000000e+05 3.1200000000000000e+02 2.2568655014038086e+00 1.5996211767196655e+00 1.6321407258510590e-01 1.4584245681762695e+00 2.3353211879730225e+00 1.6479286193847656e+01 4.5025582313537598e+00 1.4582412719726562e+01 8.7689656019210815e-01 5.1879721879959106e-01 1.8072252273559570e+01 6.8547492027282715e+00 3.7924057245254517e-01 8.8925534486770630e-01
0 1.4185900000000000e+05 3.1200000000000000e+02 1.3380061388015747e+00 1.1532653570175171e+00 6.3611291348934174e-02 9.0710574388504028e-01 9.0792751312255859e+00 1.1228722381591797e+02 1.1057739257812500e+01 1.0729403686523438e+02 8.1721696853637695e+00 7.7334129810333252e-01 3.7896240234375000e+01 1.3596704483032227e+01 2.5603171437978745e-02 2.1907420456409454e-01
1 1.4186000000000000e+05 3.1200000000000000e+02 1.5074057579040527e+00 1.1697976589202881e+00 8.2610614597797394e-02 3.1255347728729248e+00 1.3063611984252930e+01 4.5838417053222656e+01 7.8757576942443848e+00 3.7743843078613281e+01 9.9380769729614258e+00 3.8952654600143433e-01 2.4999412536621094e+01 1.6137903213500977e+01 7.0862390100955963e-02 1.5399350225925446e-01
1 1.4186100000000000e+05 3.1200000000000000e+02 1.5457582473754883e+00 1.2853020429611206e+00 8.0716013908386230e-02 2.3342773914337158e+00 4.8349900245666504e+00 2.2359352111816406e+01 5.4340243339538574e+00 1.8774719238281250e+01 2.5007126331329346e+00 4.0963882207870483e-01 1.7802690505981445e+01 1.0996348381042480e+01 2.1573874354362488e-01 4.1937965154647827e-01
0 1.4186200000000000e+05 3.1200000000000000e+02 1.3797768354415894e+00 1.1520729064941406e+00 7.1081578731536865e-02 6.6191786527633667e-01 1.0737510681152344e+01 5.2067104339599609e+01 7.9665884971618652e+00 4.6367389678955078e+01 1.0075592994689941e+01 5.5264961719512939e-01 2.4627420425415039e+01 1.6986366271972656e+01 6.8466119468212128e-02 3.4631827473640442e-01
1 1.4186300000000000e+05 3.1200000000000000e+02 1.3715832233428955e+00 1.1690763235092163e+00 6.7516267299652100e-02 3.3519082069396973e+00 6.5947318077087402e+00 5.7574554443359375e+01 8.2171277999877930e+00 5.2601234436035156e+01 3.2428236007690430e+00 6.0862225294113159e-01 2.6760093688964844e+01 1.2685283660888672e+01 6.2392544001340866e-02 1.8674589693546295e-01
0 1.4186400000000000e+05 3.1200000000000000e+02 1.3784611225128174e+00 1.1961907148361206e+00 5.3809821605682373e-02 1.2705994844436646e+00 1.6155554056167603e+00 8.2507942199707031e+01 9.2408924102783203e+00 8.1064865112304688e+01 3.4495580196380615e-01 9.0118825435638428e-01 3.2734931945800781e+01 6.8668384552001953e+00 4.3868329375982285e-02 5.1191496849060059e-01
1 1.4186500000000000e+05 3.1200000000000000e+02 4.9551963806152344e+00 1.8831853866577148e+00 4.8428794741630554e-01 5.1848948001861572e-01 3.4219815731048584e+00 6.1972816467285156e+01 8.1187000274658203e+00 6.0002578735351562e+01 2.9034919738769531e+00 8.3014875650405884e-01 3.4105480194091797e+01 1.1020607948303223e+01 6.4689442515373230e-02 6.3533318042755127e-01
0 1.4186600000000000e+05 3.1300000000000000e+02 1.4081002473831177e+00 1.1267721652984619e+00 5.2072219550609589e-02 6.0600936412811279e-01 2.5003876686096191e+00 1.4957551574707031e+02 1.2356451988220215e+01 1.4802230834960938e+02 1.8943783044815063e+00 9.4001019001007080e-01 4.6113468170166016e+01 8.7153854370117188e+00 1.8407771363854408e-02 4.4394290447235107e-01
